,S1,S2,S3,I1_3hr,I2_3hr,I3_3hr,I1_6hr,I2_6hr,I3_6hr,I1_12hr,I2_12hr,I3_12hr,I1_24hr,I2_24hr,I3_24hr,S1,S2,S3
1500012F01RIK,4.017980688761234,3.9646524228659246,3.7678315074232125,3.8630298013143136,4.347134209285586,4.077953191182861,4.10265195226025,4.354321772623886,4.3751296305308625,4.656998727825838,4.568289484278646,4.515588160469067,4.127458943674709,4.742522294978075,4.6430303733433425,4.017980688761234,3.9646524228659246,3.7678315074232125
1500015O10RIK,0.4984424686933968,0.4629145652932185,0.40205095345815234,2.99424524628294,0.6158397890143087,0.49885958158509014,2.2783550961139287,0.5857818476802756,0.9181557506006769,0.6827511385765754,0.5507173251576741,0.7166224605303592,0.695003005822229,0.5956771888959638,0.7601069274857364,0.4984424686933968,0.4629145652932185,0.40205095345815234
1500017E21RIK,0.45083743379486535,0.41254643426825705,0.36979393079966366,0.5601547861305868,0.7967955372010437,0.49885958158509014,0.5554864045998531,0.42512442982664916,0.8485804959124097,0.5450942051616519,0.6007072727198596,0.6548039867298019,0.7841151136798391,0.3109870010728678,0.8523902033462286,0.45083743379486535,0.41254643426825705,0.36979393079966366
1500035N22RIK,1.1018883458915145,0.7734534108439266,0.6370256060714609,0.6170453066050707,1.195452650737983,0.8435140487773848,0.5554864045998531,1.1109432116594893,0.9181557506006769,0.6057050986916552,0.6725871797334405,0.8876149533843319,0.9279303629909678,1.2160255845258703,1.0209372717779597,1.1018883458915145,0.7734534108439266,0.6370256060714609
1520401A03RIK,0.06468171286244247,0.24994498097402087,0.49470800982100616,0.3070947136793063,0.4088872543486918,0.3980944613911906,0.3043148026396285,0.42512442982664916,0.41536579733955986,0.27344298328508565,0.38943012575259295,0.27116834794436306,0.3309827356733279,0.23929671331668462,0.577483178233568,0.06468171286244247,0.24994498097402087,0.49470800982100616
1600002D24RIK,0.06468171286244247,0.0,0.08193083370898185,0.0,0.16719479560776485,0.0,0.06621514947382892,0.0,0.1807267481529846,0.05899218160098478,0.07264912858301324,0.12684644967126532,0.1075017138293692,0.08425347682109022,0.23756092203874155,0.06468171286244247,0.0,0.08193083370898185
1600002H07RIK,2.7161749973269913,2.851737647534048,2.591031610055992,2.4996083683559776,2.5289635974117877,2.8085460461435563,3.033133978696908,3.246123113825899,3.0445758604324618,3.148539170064089,3.1330242699115387,3.4466123610601076,2.8249165117775448,3.1106399969875174,3.528382588558671,2.7161749973269913,2.851737647534048,2.591031610055992
1600002K03RIK,1.4674807963875893,1.508087435498789,1.5500685081531556,1.5641405971980367,1.7982327644883669,1.8502726013289337,2.5740907745476633,3.0116121291338844,3.2906851583215047,3.117653849544908,2.2618255448357045,3.409659495018606,1.540145042469274,2.7534499401532595,2.5442228136799097,1.4674807963875893,1.508087435498789,1.5500685081531556
1600012H06RIK,3.494586612619139,3.609735405388803,3.5726321044305354,3.7594407617934467,3.5919871892021895,3.5919504139525684,3.8394533193716676,3.939244203677158,3.6792821342107347,3.960371441076439,3.7464050729041567,4.031044208109744,3.516485677181242,3.8460854903715367,3.903213943837079,3.494586612619139,3.609735405388803,3.5726321044305354
1600012P17RIK,0.24295817463178446,0.2783499669649868,0.3030320754719371,0.23622964865893328,0.38646064194698354,0.13136541678648406,0.1901713509972179,0.307132083787111,0.48580201885597024,0.3697897278408389,0.38943012575259295,0.09616500934123323,0.07255035492513627,0.16385686266315674,0.12366468346098046,0.24295817463178446,0.2783499669649868,0.3030320754719371
1600014C10RIK,4.50537988650133,4.7286385152954695,4.4171184571322755,4.110930298901298,4.608030468922782,4.484503420271428,4.154937397779218,4.114136717881272,4.553797850820739,4.435584188613566,4.662505033548901,4.345033265433492,3.9983979270310157,4.298157450592069,4.260648083347645,4.50537988650133,4.7286385152954695,4.4171184571322755
1600015I10RIK,0.06468171286244247,0.0,0.159457782405914,0.0,0.0,0.08889226269511284,0.0,0.03753774863106803,0.0,0.0,0.0,0.06481687017863925,0.0,0.0,0.0,0.06468171286244247,0.0,0.159457782405914
1600025M17RIK,0.06468171286244247,0.0666615947586995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06468171286244247,0.0666615947586995,0.0
1600029I14RIK,0.18594585584000717,0.0666615947586995,0.5533302219629078,0.2720972482243662,0.24404619973235356,0.17262383184919045,0.24837163573439114,0.307132083787111,0.1807267481529846,0.27344298328508565,0.3313955625577782,0.21515990172663688,0.27058388075936063,0.08425347682109022,0.20991869678758157,0.18594585584000717,0.0666615947586995,0.5533302219629078
1600029O15RIK,1.1172173073359863,0.7533575577882232,0.9080479396877299,0.6983838223425003,0.5160712248860502,0.7097603934019768,0.8277748713630391,0.707220253069357,0.5746672762054211,0.6057050986916552,0.7185915838395103,0.6335948378905215,1.0407288121053992,1.1972295253716156,0.9724079222182892,1.1172173073359863,0.7533575577882232,0.9080479396877299
1700001C02RIK,0.0,0.0,0.0,0.16170306991292882,0.0,0.0,0.0,0.0,0.06279164114503179,0.029797595533912456,0.0,0.12684644967126532,0.0,0.0,0.06315696976092773,0.0,0.0,0.0
1700001C19RIK,0.18594585584000717,0.0,0.0,0.08311589145506199,0.057911410055880505,0.13136541678648406,0.12952412886706743,0.14462405595286792,0.2897453868296772,0.11566662019724434,0.14181462158383346,0.18631860863364438,0.20754550317267614,0.08425347682109022,0.09372802073433252,0.18594585584000717,0.0,0.0
1700001G01RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06279164114503179,0.0,0.0,0.06481687017863925,0.0,0.0,0.0,0.0,0.0,0.0
1700001G11RIK,0.2706411264617829,0.41254643426825705,0.49470800982100616,0.16170306991292882,0.5568102516928257,0.5623272755304176,0.46019865310597013,0.5602175011930319,0.6378988949785753,0.6827511385765754,0.3313955625577782,0.545495586353969,0.36025965821188183,0.4444912827336963,0.4414786241846831,0.2706411264617829,0.41254643426825705,0.49470800982100616
1700001K19RIK,1.7589074492011734,1.857829543802887,1.8125585773577675,1.8517393273580471,1.9281242050602225,2.1270792191784667,1.8877468321953115,2.0668253453552485,2.1238682022864905,1.88443656293963,1.5668381956236987,2.0281429585919803,2.03366580497402,2.166093165618452,2.093123480372102,1.7589074492011734,1.857829543802887,1.8125585773577675
1700001L05RIK,2.081584905883026,1.7805023240205136,2.2178830738558046,2.0813521245067315,2.579266448789274,2.634910621870754,2.5740907745476633,2.2618111922453745,2.463417847426279,1.9325527178354334,1.79867563771049,2.2182222410008303,1.910428794919558,2.1948032674980738,2.230150085375194,2.081584905883026,1.7805023240205136,2.2178830738558046
1700001L19RIK,3.2313271216943535,3.2711493471957223,3.2919371269545796,3.366061661319647,2.9895615570607035,3.0040759266794974,2.8337231577954354,2.8363339518015955,3.0753578818284777,2.6167687478789308,2.683208686514186,2.8348353156579056,2.4077409484396646,2.680889778206351,2.5716311555484497,3.2313271216943535,3.2711493471957223,3.2919371269545796
1700001O22RIK,2.165081460074542,2.067674772201856,1.9054978344248388,1.943570461299979,2.2157509805258093,2.597527137543765,1.9416575420922109,2.3086217654970436,2.5426572630523165,1.7296384636092528,1.9315718793284393,2.301268606249519,1.890498893863122,1.9016202858928395,2.323391361764036,2.165081460074542,2.067674772201856,1.9054978344248388
1700003D09RIK,0.9039864225628376,1.0288447241984917,0.6370256060714609,1.2769624207256,1.115894694317212,1.0787340205099782,0.97292147946337,1.1284443536798776,1.756998644420229,0.7911149176239264,0.41759480633166807,0.905421058344672,1.2110973117051527,0.6519777368612754,1.0678871771973595,0.9039864225628376,1.0288447241984917,0.6370256060714609
1700003E16RIK,3.520759115980182,3.899855709504479,3.8014746305044773,3.410993175895105,3.9898760465351053,4.031051856596412,3.73136952275434,3.857647343716729,4.0290154535185785,3.556839926531575,3.9768152417478753,3.752321724870843,3.109853567162189,3.8729823577570093,3.4684036477938007,3.520759115980182,3.899855709504479,3.8014746305044773
1700003F12RIK,0.8862007336757616,0.8699367046600681,1.0774066404864737,0.8245190195637838,1.0460715979284867,0.9891937448460817,0.7084490064675628,1.2926846583257516,1.063420207235425,1.0456620699350196,0.9483225042849088,1.163954903825121,0.8266886123222656,0.5666809735655213,1.2821323839720928,0.8862007336757616,0.8699367046600681,1.0774066404864737
1700003H04RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003M02RIK,1.3295185274125663,1.0288447241984917,1.1925352546831691,1.7020059219620045,1.7638466445441363,1.4414503570981994,1.560277577913429,1.4815693837781703,1.1953867929836581,1.031003122072416,1.4074459852674996,1.2776973912147254,1.3194130356749096,1.2160255845258703,1.3596504813413863,1.3295185274125663,1.0288447241984917,1.1925352546831691
1700003M07RIK,1.787933280225326,1.6343259030851225,2.044813843623254,1.7536631488260215,2.0329134787807304,1.6890144466804824,1.681413740938494,1.7424791985186057,1.8754239594446052,1.482706169621256,1.8304484716663598,1.5844425882933544,1.4747228364176688,1.7160177138268164,1.4451190997532148,1.787933280225326,1.6343259030851225,2.044813843623254
1700006A11RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031924060716464,0.0,0.0,0.0
1700006J14RIK,0.0,0.0666615947586995,0.0,0.08311589145506199,0.0,0.0,0.06621514947382892,0.0,0.09319148591072036,0.0,0.0,0.06481687017863925,0.0,0.0,0.0,0.0,0.0666615947586995,0.0
1700007B14RIK,0.5445267145302447,0.9427311319709297,0.6370256060714609,0.7245085482878659,0.6158397890143087,0.6231201295232558,0.6663749053465479,0.9231580922347831,0.6785643241927848,1.5562120728450717,0.9483225042849088,2.2672449779776755,0.8882820841254374,1.7291623385637214,1.8816511994085339,0.5445267145302447,0.9427311319709297,0.6370256060714609
1700007J10RIK,1.3162968351708577,1.0288447241984917,1.5356019219568462,1.5496008217888797,1.2708516997609847,1.6457172170966454,1.4280301067909924,1.6606422429133172,1.3162872716272247,1.4278100834938736,1.4074459852674996,1.864829689991681,1.7756731119121152,2.002505047741848,2.1081757338193725,1.3162968351708577,1.0288447241984917,1.5356019219568462
1700007K13RIK,0.7551547906050956,0.6484519058236631,0.7161306360953968,0.6717772843452391,1.0883696259585394,1.1833689483801193,1.023795350332759,1.3385197111755063,0.9181557506006769,1.5459377565186023,1.0235531871869872,1.0404714716185601,1.004100570987484,1.3916323566451714,0.8161821250502772,0.7551547906050956,0.6484519058236631,0.7161306360953968
1700008F21RIK,0.6325010178924696,0.6265233094066184,0.8854087451365291,1.1858815341191797,0.47414829139559095,0.5930438930029874,0.46019865310597013,0.6837365919103536,0.43922868317294506,0.8590844065296774,0.6250673387126406,0.832838794585977,0.5752666734329834,0.7583874805353092,1.052406356579589,0.6325010178924696,0.6265233094066184,0.8854087451365291
1700008I05RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.09821688037620313,0.0,0.0,0.0,0.0,0.0,0.0,0.08425347682109022,0.0,0.0,0.0,0.0
1700008O03RIK,1.8163866343674204,1.8672104061236303,2.199647051166194,2.1310281072732633,1.9814700459685064,2.147917285312749,1.6919379839762219,1.7424791985186057,2.1457875212384265,1.8514438198503782,1.2282310478044987,2.1148773018322378,1.764766624318326,1.8302183132366747,1.7146723225554419,1.8163866343674204,1.8672104061236303,2.199647051166194
1700009N14RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255035492513627,0.0,0.0,0.0,0.0,0.0
1700009P17RIK,0.12658749996467972,0.4379502984663457,0.159457782405914,0.5009284485591369,0.4309705759642123,0.21273506371410925,0.2766143646627337,0.4531740210683111,0.6984751221130416,0.3697897278408389,0.14181462158383346,0.5902175884953825,0.2394089713225946,0.08425347682109022,0.5556875840229138,0.12658749996467972,0.4379502984663457,0.159457782405914
1700010I14RIK,0.45083743379486535,0.7734534108439266,0.6902412550723838,0.7753802258969799,0.4309705759642123,0.5930438930029874,0.6663749053465479,0.5857818476802756,0.7181148654636413,0.5450942051616519,0.7185915838395103,0.7564105574971219,0.9473532433636348,0.904592715624899,0.6615148219273137,0.45083743379486535,0.7734534108439266,0.6902412550723838
1700011H14RIK,0.2978028732257238,0.6042562527953108,0.19671294418499916,0.6717772843452391,0.6538923173758086,0.9422495456881446,1.2256096689927558,1.6606422429133172,1.000656521431291,1.4278100834938736,0.5507173251576741,1.649282303892098,1.0587000044088666,1.4720205149256522,2.0074059464371534,0.2978028732257238,0.6042562527953108,0.19671294418499916
1700011I03RIK,0.4016078017392116,0.0,0.23303022280261132,0.0,0.6349915087575865,0.32678236046329184,0.24837163573439114,0.14462405595286792,0.06279164114503179,0.1431902368149436,0.07264912858301324,0.29837773961352543,0.3309827356733279,0.27558711489934107,0.34311962092240117,0.4016078017392116,0.0,0.23303022280261132
1700011L22RIK,0.06468171286244247,0.0,0.0,0.23622964865893328,0.11358762535576959,0.2897593620704169,0.12952412886706743,0.14462405595286792,0.0,0.08760768090526899,0.0,0.24343590343252305,0.07255035492513627,0.0,0.34311962092240117,0.06468171286244247,0.0,0.0
1700012A03RIK,0.0,0.033715786309081945,0.0,0.08311589145506199,0.0,0.17262383184919045,0.06621514947382892,0.17862311281802917,0.06279164114503179,0.05899218160098478,0.0,0.03277241303068655,0.0,0.0,0.09372802073433252,0.0,0.033715786309081945,0.0
1700012B07RIK,0.0,0.0,0.0,0.04215641734214637,0.057911410055880505,0.0,0.0,0.0,0.06279164114503179,0.05899218160098478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013F07RIK,0.5670283120835519,0.832114112437714,0.7161306360953968,0.8484747094447154,0.8304142077382288,0.5309424128611459,0.8839298753341563,0.9029619478675714,0.6378988949785753,0.7379502171880011,0.44522016051628954,0.7951307248194208,0.9082424214816629,0.6241020835101125,0.7214747853207999,0.5670283120835519,0.832114112437714,0.7161306360953968
1700013G24RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013H16RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.03348742469822236,0.0,0.0,0.05899218160098478,0.0,0.0,0.0,0.04274170203914123,0.06315696976092773,0.0,0.0,0.0
1700014D04RIK,0.3244626789244568,0.19140008309439854,0.36979393079966366,0.5888804522704489,0.45272095824695907,0.4324707890552594,0.7693452734786445,0.5857818476802756,0.6785643241927848,0.9397766434167824,0.47232645596572875,0.5680298722617235,0.4446860272255867,0.537089999319779,0.6201107301223331,0.3244626789244568,0.19140008309439854,0.36979393079966366
1700015E13RIK,0.831488981443025,0.4629145652932185,1.0368941157354175,0.6446708279542298,0.6158397890143087,0.4324707890552594,0.43535980129498053,0.7975093303994154,0.5529588439600539,0.7379502171880011,0.7631742277425316,0.6335948378905215,1.004100570987484,0.9724900965574361,0.8523902033462286,0.831488981443025,0.4629145652932185,1.0368941157354175
1700015F17RIK,0.3506387588983331,0.36035601187825195,0.36979393079966366,0.47037782756013324,0.3405336555444725,0.5623272755304176,0.5086290867715916,0.2760619860392324,0.7181148654636413,0.22274414956284846,0.5250574153540453,0.3250834440229175,0.38895425549447776,0.3109870010728678,0.31744515597879935,0.3506387588983331,0.36035601187825195,0.36979393079966366
1700016D06RIK,0.0,0.0,0.0,0.0,0.11358762535576959,0.0,0.0,0.0,0.15213442163432897,0.0,0.07264912858301324,0.03277241303068655,0.0,0.0,0.0,0.0,0.0,0.0
1700016H13RIK,0.0,0.0,0.0,0.3070947136793063,0.11358762535576959,0.0,0.0,0.14462405595286792,0.3664222384544765,0.08760768090526899,0.0,0.12684644967126532,0.0,0.16385686266315674,0.0,0.0,0.0,0.0
1700016K19RIK,1.0388899185187679,0.7533575577882232,0.8152782090139812,0.7245085482878659,1.002495889939409,1.100276933001159,0.7693452734786445,0.6598643382326211,0.8485804959124097,0.625355772369309,0.784959331723173,1.134060705692229,0.2394089713225946,0.23929671331668462,0.6615148219273137,1.0388899185187679,0.7533575577882232,0.8152782090139812
1700016P03RIK,2.351613898059255,2.419733189324014,2.4592718729509655,1.3791731543583765,1.719678402337724,1.5550180386394898,1.4026262291727423,1.440123811351411,1.4862708712920174,1.1443046747864916,1.0950545609795084,0.8141079543152983,1.602728784678866,1.5029621405071196,1.1860940090804901,2.351613898059255,2.419733189324014,2.4592718729509655
1700017B05RIK,3.5436315378175642,3.546911699539529,3.5583911256688108,3.2673332864265463,3.4066148629890844,3.629476816589601,3.614527749748938,3.975960009186284,3.648906303914883,3.4116198561008138,3.448376166505676,3.9367885469242476,3.545451309125463,3.784456228444549,3.962392970060771,3.5436315378175642,3.546911699539529,3.5583911256688108
1700017D01RIK,0.0,0.0,0.04154694651503089,0.08311589145506199,0.0,0.045130664850922556,0.0,0.0,0.0,0.029797595533912456,0.0,0.0,0.03673118161808301,0.0,0.0,0.0,0.0,0.04154694651503089
1700017G19RIK,0.06468171286244247,0.0,0.0,0.0,0.057911410055880505,0.0,0.0,0.21183934883142577,0.06279164114503179,0.08760768090526899,0.07264912858301324,0.0,0.0,0.0,0.0,0.06468171286244247,0.0,0.0
1700017N19RIK,0.0,0.0,0.0,0.04215641734214637,0.0,0.08889226269511284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018A04RIK,0.06468171286244247,0.1303785636532166,0.08193083370898185,0.23622964865893328,0.21888120675814676,0.08889226269511284,0.16016639829878865,0.2760619860392324,0.0,0.05899218160098478,0.0,0.0,0.0,0.3455390311185771,0.18173647973792417,0.06468171286244247,0.1303785636532166,0.08193083370898185
1700018B08RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807267481529846,0.0,0.0,0.18631860863364438,0.0,0.08425347682109022,0.06315696976092773,0.0,0.0,0.0
1700018F24RIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018M17RIK,0.18594585584000717,0.09887181000264846,0.04154694651503089,0.23622964865893328,0.2687797534904133,0.21273506371410925,0.06621514947382892,0.24430800270882172,0.2897453868296772,0.1431902368149436,0.3313955625577782,0.06481687017863925,0.30109936212848604,0.12460413324342158,0.23756092203874155,0.18594585584000717,0.09887181000264846,0.04154694651503089
1700019B03RIK,0.18594585584000717,0.0,0.3367991508974011,0.12294451936404979,0.21888120675814676,0.2517611848241309,0.3043148026396285,0.2760619860392324,0.06279164114503179,0.11566662019724434,0.23971689866339937,0.0,0.47176481703735396,0.16385686266315674,0.18173647973792417,0.18594585584000717,0.0,0.3367991508974011
1700019D03RIK,2.755891559055491,3.0459815551344493,2.8111968365636626,3.0521239287839874,3.121022508995293,3.1246125761946018,2.7606186235297945,2.8731346516476672,2.766654514876119,2.8137524070066084,2.8423141032249983,2.911731280882743,2.456000904275627,2.905931411910194,2.5716311555484497,2.755891559055491,3.0459815551344493,2.8111968365636626
1700019G17RIK,3.44685204361575,3.520401211748694,3.655246425931331,3.32822932237096,3.897737111087833,3.6551763373850426,3.4599357131587656,3.5681030354899086,3.4923365249528024,3.486056331681731,3.2315049209972133,3.198413203131364,3.0881440818576125,3.198322541535401,3.251683675117095,3.44685204361575,3.520401211748694,3.655246425931331
